;Produced by Yue Chen, @LANL, on Oct 23, 2023
;======> All Rights Reserved; Please do not redistribute without author"permission <=====       
;
;Data used as inputs for forecasting models: Low L boudary of >2MeV electrons determined by low Earth orbit satellite POES-15 P6 between 20130220 and 20180630
;Columns: S/N, Time (in days, counted from 20130220 00:00:00), L-bound value
;P6 threshold value = 3.00

;format (I5, 3x, f10.4, f10.2)

  S/N         Time    Lbound
 1123     233.9375      3.20
 1124     234.1458      3.20
 1125     234.3542      3.20
 1126     234.5625      3.30
 1127     234.7708      3.30
 1128     234.9792      3.30
 1129     235.1875      3.30
 1130     235.3958      3.30
 1131     235.6042      3.30
 1132     235.8125      3.20
 1133     236.0208      3.30
 1134     236.2292      3.30
 1135     236.4375      3.30
 1136     236.6458      3.30
 1137     236.8542      3.30
 1138     237.0625      3.30
 1139     237.2708      3.30
 1140     237.4792      3.30
 1141     237.6875      3.30
 1142     237.8958      3.30
 1143     238.1042      3.20
 1144     238.3125      3.30
 1145     238.5208      3.30
 1146     238.7292      3.30
 1147     238.9375      3.30
 1148     239.1458      3.30
 1149     239.3542      3.30
 1150     239.5625      3.40
 1151     239.7708      3.40
 1152     239.9792      3.40
 1153     240.1875      3.40
 1154     240.3958      3.40
 1155     240.6042      3.40
 1156     240.8125      3.40
 1157     241.0208      3.40
 1158     241.2292      3.40
 1159     241.4375      3.50
 1160     241.6458      3.50
 1161     241.8542      3.40
 1162     242.0625      3.40
 1163     242.2708      3.50
 1164     242.4792      3.50
 1165     242.6875      3.50
 1166     242.8958      3.50
 1167     243.1042      3.50
 1168     243.3125      3.50
 1169     243.5208      3.50
 1170     243.7292      3.50
 1171     243.9375      3.50
 1172     244.1458      3.50
 1173     244.3542      3.50
 1174     244.5625      3.50
 1175     244.7708      3.50
 1176     244.9792      3.50
 1177     245.1875      3.50
 1178     245.3958      3.50
 1179     245.6042      3.50
 1180     245.8125      3.50
 1181     246.0208      3.50
 1182     246.2292      3.50
 1183     246.4375      3.50
 1184     246.6458      3.50
 1185     246.8542      3.50
 1186     247.0625      3.60
 1187     247.2708      3.60
 1188     247.4792      3.70
 1189     247.6875      3.60
 1190     247.8958      3.60
 1191     248.1042      3.60
 1192     248.3125      3.60
 1193     248.5208      3.60
 1194     248.7292      3.60
 1195     248.9375      3.60
 1196     249.1458      3.60
 1197     249.3542      3.60
 1198     249.5625      3.60
 1199     249.7708      3.60
 1200     249.9792      3.60
 1201     250.1875      3.60
 1202     250.3958      3.60
 1203     250.6042      3.60
 1204     250.8125      3.60
 1205     251.0208      3.60
 1206     251.2292      3.60
 1207     251.4375      3.60
 1208     251.6458      3.60
 1209     251.8542      3.60
 1210     252.0625      3.60
 1211     252.2708      3.50
 1212     252.4792      3.60
 1213     252.6875      3.50
 1214     252.8958      3.50
 1215     253.1042      3.50
 1216     253.3125       NaN
 1217     253.5208       NaN
 1218     253.7292       NaN
 1219     253.9375       NaN
 1220     254.1458       NaN
 1221     254.3542       NaN
 1222     254.5625       NaN
 1223     254.7708       NaN
 1224     254.9792       NaN
 1225     255.1875       NaN
 1226     255.3958       NaN
 1227     255.6042       NaN
 1228     255.8125       NaN
 1229     256.0208       NaN
 1230     256.2292       NaN
 1231     256.4375       NaN
 1232     256.6458       NaN
 1233     256.8542       NaN
 1234     257.0625       NaN
 1235     257.2708       NaN
 1236     257.4792       NaN
 1237     257.6875       NaN
 1238     257.8958       NaN
 1239     258.1042       NaN
 1240     258.3125       NaN
 1241     258.5208       NaN
 1242     258.7292       NaN
 1243     258.9375       NaN
 1244     259.1458       NaN
 1245     259.3542       NaN
 1246     259.5625       NaN
 1247     259.7708       NaN
 1248     259.9792       NaN
 1249     260.1875       NaN
 1250     260.3958       NaN
 1251     260.6042       NaN
 1252     260.8125       NaN
 1253     261.0208       NaN
 1254     261.2292       NaN
 1255     261.4375       NaN
 1256     261.6458       NaN
 1257     261.8542       NaN
 1258     262.0625       NaN
 1259     262.2708       NaN
 1260     262.4792       NaN
 1261     262.6875       NaN
 1262     262.8958       NaN
 1263     263.1042       NaN
 1264     263.3125       NaN
 1265     263.5208       NaN
 1266     263.7292       NaN
 1267     263.9375       NaN
 1268     264.1458       NaN
 1269     264.3542       NaN
 1270     264.5625       NaN
 1271     264.7708       NaN
 1272     264.9792      3.60
 1273     265.1875      3.50
 1274     265.3958      3.60
 1275     265.6042      3.50
 1276     265.8125      3.50
 1277     266.0208      3.50
 1278     266.2292      3.50
 1279     266.4375      3.50
 1280     266.6458      3.50
 1281     266.8542      3.50
 1282     267.0625      3.60
 1283     267.2708      3.60
 1284     267.4792      3.60
 1285     267.6875      3.60
 1286     267.8958      3.60
 1287     268.1042      3.60
 1288     268.3125      3.60
 1289     268.5208      3.60
 1290     268.7292      3.60
 1291     268.9375      3.60
 1292     269.1458      3.60
 1293     269.3542      3.60
 1294     269.5625      3.60
 1295     269.7708      3.60
 1296     269.9792      3.60
 1297     270.1875      3.60
 1298     270.3958      3.60
 1299     270.6042      3.60
 1300     270.8125      3.60
 1301     271.0208      3.60
 1302     271.2292      3.50
 1303     271.4375      3.60
 1304     271.6458      3.60
 1305     271.8542      3.60
 1306     272.0625      3.60
 1307     272.2708      3.60
 1308     272.4792      3.60
 1309     272.6875      3.60
 1310     272.8958      3.60
 1311     273.1042      3.60
 1312     273.3125      3.60
 1313     273.5208      3.60
 1314     273.7292      3.60
 1315     273.9375      3.60
 1316     274.1458      3.60
 1317     274.3542       NaN
 1318     274.5625      3.60
 1319     274.7708      3.60
 1320     274.9792      3.60
 1321     275.1875      3.60
 1322     275.3958       NaN
 1323     275.6042      3.60
 1324     275.8125      3.60
 1325     276.0208      3.60
 1326     276.2292       NaN
 1327     276.4375       NaN
 1328     276.6458      3.60
 1329     276.8542       NaN
 1330     277.0625      3.60
 1331     277.2708       NaN
 1332     277.4792       NaN
 1333     277.6875       NaN
 1334     277.8958       NaN
 1335     278.1042       NaN
 1336     278.3125       NaN
 1337     278.5208       NaN
 1338     278.7292       NaN
 1339     278.9375       NaN
 1340     279.1458       NaN
 1341     279.3542       NaN
 1342     279.5625       NaN
 1343     279.7708       NaN
 1344     279.9792       NaN
 1345     280.1875       NaN
 1346     280.3958       NaN
 1347     280.6042       NaN
 1348     280.8125       NaN
 1349     281.0208       NaN
 1350     281.2292       NaN
 1351     281.4375       NaN
 1352     281.6458       NaN
 1353     281.8542       NaN
 1354     282.0625       NaN
 1355     282.2708       NaN
 1356     282.4792       NaN
 1357     282.6875       NaN
 1358     282.8958       NaN
 1359     283.1042       NaN
 1360     283.3125       NaN
 1361     283.5208       NaN
 1362     283.7292       NaN
 1363     283.9375       NaN
 1364     284.1458       NaN
 1365     284.3542       NaN
 1366     284.5625       NaN
 1367     284.7708       NaN
 1368     284.9792       NaN
 1369     285.1875       NaN
 1370     285.3958       NaN
 1371     285.6042       NaN
 1372     285.8125       NaN
 1373     286.0208       NaN
 1374     286.2292       NaN
 1375     286.4375       NaN
 1376     286.6458       NaN
 1377     286.8542       NaN
 1378     287.0625       NaN
 1379     287.2708       NaN
 1380     287.4792       NaN
 1381     287.6875       NaN
 1382     287.8958       NaN
 1383     288.1042       NaN
 1384     288.3125       NaN
 1385     288.5208       NaN
 1386     288.7292       NaN
 1387     288.9375       NaN
 1388     289.1458       NaN
 1389     289.3542       NaN
 1390     289.5625       NaN
 1391     289.7708       NaN
 1392     289.9792       NaN
 1393     290.1875       NaN
 1394     290.3958       NaN
 1395     290.6042       NaN
 1396     290.8125       NaN
 1397     291.0208       NaN
 1398     291.2292       NaN
 1399     291.4375       NaN
 1400     291.6458       NaN
 1401     291.8542       NaN
 1402     292.0625       NaN
 1403     292.2708       NaN
 1404     292.4792       NaN
 1405     292.6875       NaN
 1406     292.8958       NaN
 1407     293.1042      4.00
 1408     293.3125       NaN
 1409     293.5208      4.00
 1410     293.7292      4.00
 1411     293.9375      4.00
 1412     294.1458      4.00
 1413     294.3542       NaN
 1414     294.5625      4.00
 1415     294.7708      4.00
 1416     294.9792      4.00
 1417     295.1875      4.00
 1418     295.3958      4.00
 1419     295.6042      4.00
 1420     295.8125      4.00
 1421     296.0208      4.00
 1422     296.2292       NaN
 1423     296.4375      4.10
 1424     296.6458      4.00
 1425     296.8542      4.00
 1426     297.0625      4.00
 1427     297.2708      4.00
 1428     297.4792      4.00
 1429     297.6875      4.00
 1430     297.8958       NaN
 1431     298.1042      3.90
 1432     298.3125       NaN
 1433     298.5208       NaN
 1434     298.7292       NaN
 1435     298.9375       NaN
 1436     299.1458       NaN
 1437     299.3542       NaN
 1438     299.5625       NaN
 1439     299.7708       NaN
 1440     299.9792       NaN
 1441     300.1875       NaN
 1442     300.3958       NaN
 1443     300.6042       NaN
 1444     300.8125       NaN
 1445     301.0208       NaN
 1446     301.2292       NaN
 1447     301.4375       NaN
 1448     301.6458       NaN
 1449     301.8542       NaN
 1450     302.0625       NaN
 1451     302.2708       NaN
 1452     302.4792       NaN
 1453     302.6875       NaN
 1454     302.8958       NaN
 1455     303.1042       NaN
 1456     303.3125       NaN
 1457     303.5208       NaN
 1458     303.7292       NaN
 1459     303.9375       NaN
 1460     304.1458       NaN
 1461     304.3542       NaN
 1462     304.5625       NaN
 1463     304.7708       NaN
 1464     304.9792       NaN
 1465     305.1875       NaN
 1466     305.3958       NaN
 1467     305.6042       NaN
 1468     305.8125       NaN
 1469     306.0208       NaN
 1470     306.2292       NaN
 1471     306.4375       NaN
 1472     306.6458       NaN
 1473     306.8542       NaN
 1474     307.0625       NaN
 1475     307.2708       NaN
 1476     307.4792       NaN
 1477     307.6875       NaN
 1478     307.8958       NaN
 1479     308.1042       NaN
 1480     308.3125       NaN
 1481     308.5208       NaN
 1482     308.7292       NaN
 1483     308.9375       NaN
 1484     309.1458       NaN
 1485     309.3542       NaN
 1486     309.5625       NaN
 1487     309.7708       NaN
 1488     309.9792       NaN
 1489     310.1875       NaN
 1490     310.3958       NaN
 1491     310.6042       NaN
 1492     310.8125       NaN
 1493     311.0208       NaN
 1494     311.2292       NaN
 1495     311.4375       NaN
 1496     311.6458       NaN
 1497     311.8542       NaN
 1498     312.0625       NaN
 1499     312.2708       NaN
