;Produced by Yue Chen, @LANL, on Oct 24, 2023
;======> All Rights Reserved; Please do not redistribute without author"permission <=====       
;
;Data used as inputs for forecasting models: Low L boudary of >2MeV electrons determined by low Earth orbit satellite POES-15 P6 between 20130220 and 20180630
;Columns: S/N, Time (in days, counted from 20130220 00:00:00), L-bound value
;P6 threshold value = 3.00

;format (I5, 3x, f10.4, f10.2)

  S/N         Time    Lbound
10094    1261.6875      3.30
10095    1261.8125      3.30
10096    1261.9375      3.30
10097    1262.0625      3.30
10098    1262.1875      3.30
10099    1262.3125      3.30
10100    1262.4375      3.30
10101    1262.5625      3.30
10102    1262.6875      3.30
10103    1262.8125      3.30
10104    1262.9375      3.30
10105    1263.0625      3.30
10106    1263.1875      3.30
10107    1263.3125      3.30
10108    1263.4375      3.30
10109    1263.5625      3.30
10110    1263.6875      3.30
10111    1263.8125      3.30
10112    1263.9375      3.30
10113    1264.0625      3.30
10114    1264.1875      3.30
10115    1264.3125      3.30
10116    1264.4375      3.30
10117    1264.5625      3.30
10118    1264.6875      3.30
10119    1264.8125      3.30
10120    1264.9375      3.40
10121    1265.0625      3.30
10122    1265.1875      3.30
10123    1265.3125      3.30
10124    1265.4375      3.30
10125    1265.5625      3.30
10126    1265.6875      3.30
10127    1265.8125      3.30
10128    1265.9375      3.30
10129    1266.0625      3.30
10130    1266.1875      3.30
10131    1266.3125      3.30
10132    1266.4375      3.30
10133    1266.5625      3.30
10134    1266.6875      3.30
10135    1266.8125      3.30
10136    1266.9375      3.30
10137    1267.0625      3.30
10138    1267.1875      3.30
10139    1267.3125      3.30
10140    1267.4375      3.30
10141    1267.5625      3.30
10142    1267.6875      3.30
10143    1267.8125      3.30
10144    1267.9375      3.30
10145    1268.0625      3.30
10146    1268.1875      3.30
10147    1268.3125      3.30
10148    1268.4375      3.40
10149    1268.5625      3.40
10150    1268.6875      3.40
10151    1268.8125      3.40
10152    1268.9375      3.40
10153    1269.0625      3.40
10154    1269.1875      3.30
10155    1269.3125      3.30
10156    1269.4375      3.30
10157    1269.5625      3.30
10158    1269.6875      3.30
10159    1269.8125      3.30
10160    1269.9375      3.30
10161    1270.0625      3.40
10162    1270.1875      3.40
10163    1270.3125      3.30
10164    1270.4375      3.40
10165    1270.5625      3.40
10166    1270.6875      3.40
10167    1270.8125      3.40
10168    1270.9375      3.40
10169    1271.0625      3.40
10170    1271.1875      3.30
10171    1271.3125      3.30
10172    1271.4375      3.40
10173    1271.5625      3.40
10174    1271.6875      3.40
10175    1271.8125      3.40
10176    1271.9375      3.40
10177    1272.0625      3.40
10178    1272.1875      3.40
10179    1272.3125      3.40
10180    1272.4375      3.40
10181    1272.5625      3.40
10182    1272.6875      3.40
10183    1272.8125      3.40
10184    1272.9375      3.40
10185    1273.0625      3.40
10186    1273.1875      3.40
10187    1273.3125      3.40
10188    1273.4375      3.40
10189    1273.5625      3.40
10190    1273.6875      3.40
10191    1273.8125      3.40
10192    1273.9375      3.40
10193    1274.0625      3.40
10194    1274.1875      3.40
10195    1274.3125      3.30
10196    1274.4375      3.30
10197    1274.5625      3.30
10198    1274.6875      3.30
10199    1274.8125      3.30
10200    1274.9375      3.40
10201    1275.0625      3.40
10202    1275.1875      3.30
10203    1275.3125      3.30
10204    1275.4375      3.30
10205    1275.5625      3.30
10206    1275.6875      3.30
10207    1275.8125      3.30
10208    1275.9375      3.30
10209    1276.0625      3.40
10210    1276.1875      3.40
10211    1276.3125      3.40
10212    1276.4375      3.40
10213    1276.5625      3.40
10214    1276.6875      3.40
10215    1276.8125      3.40
10216    1276.9375      3.40
10217    1277.0625      3.40
10218    1277.1875      3.30
10219    1277.3125      3.30
10220    1277.4375      3.30
10221    1277.5625      3.30
10222    1277.6875      3.40
10223    1277.8125      3.40
10224    1277.9375      3.40
10225    1278.0625      3.40
10226    1278.1875      3.40
10227    1278.3125      3.40
10228    1278.4375      3.40
10229    1278.5625      3.40
10230    1278.6875      3.40
10231    1278.8125      3.40
10232    1278.9375      3.40
10233    1279.0625      3.40
10234    1279.1875      3.40
10235    1279.3125      3.40
10236    1279.4375      3.30
10237    1279.5625      3.40
10238    1279.6875      3.40
10239    1279.8125      3.40
10240    1279.9375      3.40
10241    1280.0625      3.40
10242    1280.1875      3.40
10243    1280.3125      3.30
10244    1280.4375      3.30
10245    1280.5625      3.30
10246    1280.6875      3.30
10247    1280.8125      3.30
10248    1280.9375      3.30
10249    1281.0625      3.30
10250    1281.1875      3.30
10251    1281.3125      3.30
10252    1281.4375      3.30
10253    1281.5625      3.40
10254    1281.6875      3.50
10255    1281.8125      3.50
10256    1281.9375      3.50
10257    1282.0625      3.50
10258    1282.1875      3.50
10259    1282.3125      3.50
10260    1282.4375      3.40
10261    1282.5625      3.40
10262    1282.6875      3.40
10263    1282.8125      3.50
10264    1282.9375      3.50
10265    1283.0625      3.50
10266    1283.1875      3.50
10267    1283.3125      3.50
10268    1283.4375      3.50
10269    1283.5625      3.40
10270    1283.6875      3.40
10271    1283.8125      3.40
10272    1283.9375      3.40
10273    1284.0625      3.40
10274    1284.1875      3.40
10275    1284.3125      3.40
10276    1284.4375      3.40
10277    1284.5625      3.40
10278    1284.6875      3.40
10279    1284.8125      3.50
10280    1284.9375      3.50
10281    1285.0625      3.50
10282    1285.1875      3.50
10283    1285.3125      3.50
10284    1285.4375      3.50
10285    1285.5625      3.50
10286    1285.6875      3.50
10287    1285.8125      3.50
10288    1285.9375      3.50
10289    1286.0625      3.50
10290    1286.1875      3.50
10291    1286.3125      3.50
10292    1286.4375      3.50
10293    1286.5625      3.50
10294    1286.6875      3.50
10295    1286.8125      3.50
10296    1286.9375      3.50
10297    1287.0625      3.50
10298    1287.1875      3.40
10299    1287.3125      3.40
10300    1287.4375      3.40
10301    1287.5625      3.40
10302    1287.6875      3.40
10303    1287.8125      3.40
10304    1287.9375      3.40
10305    1288.0625      3.40
10306    1288.1875      3.40
10307    1288.3125      3.40
10308    1288.4375      3.40
10309    1288.5625      3.50
10310    1288.6875      3.50
10311    1288.8125      3.50
10312    1288.9375      3.50
10313    1289.0625      3.40
10314    1289.1875      3.40
10315    1289.3125      3.40
10316    1289.4375      3.40
10317    1289.5625      3.40
10318    1289.6875      3.40
10319    1289.8125      3.40
10320    1289.9375      3.40
10321    1290.0625      3.40
10322    1290.1875      3.40
10323    1290.3125      3.40
10324    1290.4375      3.40
10325    1290.5625      3.40
10326    1290.6875      3.40
10327    1290.8125      3.40
10328    1290.9375      3.30
10329    1291.0625      3.30
10330    1291.1875      3.30
10331    1291.3125      3.30
10332    1291.4375      3.20
10333    1291.5625      3.20
10334    1291.6875      3.20
10335    1291.8125      3.20
10336    1291.9375      3.20
10337    1292.0625      3.20
10338    1292.1875      3.20
10339    1292.3125      3.20
10340    1292.4375      3.20
10341    1292.5625      3.20
10342    1292.6875      3.20
10343    1292.8125      3.20
10344    1292.9375      3.20
10345    1293.0625      3.20
10346    1293.1875      3.20
10347    1293.3125      3.20
10348    1293.4375      3.20
10349    1293.5625      3.20
10350    1293.6875      3.20
10351    1293.8125      3.20
10352    1293.9375      3.20
10353    1294.0625      3.20
10354    1294.1875      3.20
10355    1294.3125      3.20
10356    1294.4375      3.20
10357    1294.5625      3.20
10358    1294.6875      3.20
10359    1294.8125      3.20
10360    1294.9375      3.30
10361    1295.0625      3.30
10362    1295.1875      3.20
10363    1295.3125      3.20
10364    1295.4375      3.20
10365    1295.5625      3.20
10366    1295.6875      3.30
10367    1295.8125      3.30
10368    1295.9375      3.30
10369    1296.0625      3.30
10370    1296.1875      3.30
10371    1296.3125      3.30
10372    1296.4375      3.30
10373    1296.5625      3.30
10374    1296.6875      3.30
10375    1296.8125      3.30
10376    1296.9375      3.30
10377    1297.0625      3.30
10378    1297.1875      3.30
10379    1297.3125      3.30
10380    1297.4375      3.30
10381    1297.5625      3.30
10382    1297.6875      3.30
10383    1297.8125      3.30
10384    1297.9375      3.30
10385    1298.0625      3.30
10386    1298.1875      3.30
10387    1298.3125      3.30
10388    1298.4375      3.30
10389    1298.5625      3.30
10390    1298.6875      3.30
10391    1298.8125      3.30
10392    1298.9375      3.30
10393    1299.0625      3.30
10394    1299.1875      3.30
10395    1299.3125      3.30
10396    1299.4375      3.30
10397    1299.5625      3.30
10398    1299.6875      3.30
10399    1299.8125      3.30
10400    1299.9375      3.30
10401    1300.0625      3.30
10402    1300.1875      3.30
10403    1300.3125      3.30
10404    1300.4375      3.30
10405    1300.5625      3.30
10406    1300.6875      3.30
10407    1300.8125      3.30
10408    1300.9375      3.30
10409    1301.0625      3.30
10410    1301.1875      3.30
10411    1301.3125      3.30
10412    1301.4375      3.30
10413    1301.5625      3.30
10414    1301.6875      3.30
10415    1301.8125      3.30
10416    1301.9375      3.30
10417    1302.0625      3.30
10418    1302.1875      3.30
10419    1302.3125      3.30
10420    1302.4375      3.30
10421    1302.5625      3.30
10422    1302.6875      3.30
10423    1302.8125      3.30
10424    1302.9375      3.30
10425    1303.0625      3.30
10426    1303.1875      3.30
10427    1303.3125      3.30
10428    1303.4375      3.30
10429    1303.5625      3.30
10430    1303.6875      3.30
10431    1303.8125      3.30
10432    1303.9375      3.30
10433    1304.0625      3.30
10434    1304.1875      3.30
10435    1304.3125      3.30
10436    1304.4375      3.30
10437    1304.5625      3.40
10438    1304.6875      3.30
10439    1304.8125      3.30
10440    1304.9375      3.30
10441    1305.0625      3.30
10442    1305.1875      3.30
10443    1305.3125      3.30
10444    1305.4375      3.30
10445    1305.5625      3.30
10446    1305.6875      3.30
10447    1305.8125      3.30
10448    1305.9375      3.30
10449    1306.0625      3.30
10450    1306.1875      3.30
10451    1306.3125      3.30
10452    1306.4375      3.30
10453    1306.5625      3.30
10454    1306.6875      3.30
10455    1306.8125      3.30
10456    1306.9375      3.30
10457    1307.0625      3.30
10458    1307.1875      3.30
10459    1307.3125      3.30
10460    1307.4375      3.30
10461    1307.5625      3.30
10462    1307.6875      3.30
10463    1307.8125      3.30
10464    1307.9375      3.40
10465    1308.0625      3.30
10466    1308.1875      3.30
10467    1308.3125      3.30
10468    1308.4375      3.30
10469    1308.5625      3.30
10470    1308.6875      3.30
10471    1308.8125      3.30
10472    1308.9375      3.30
10473    1309.0625      3.30
10474    1309.1875      3.30
10475    1309.3125      3.20
10476    1309.4375      3.20
10477    1309.5625      3.20
10478    1309.6875      3.20
10479    1309.8125      3.20
10480    1309.9375      3.20
10481    1310.0625      3.20
10482    1310.1875      3.30
10483    1310.3125      3.20
10484    1310.4375      3.20
10485    1310.5625      3.30
10486    1310.6875      3.30
10487    1310.8125      3.20
10488    1310.9375      3.30
10489    1311.0625      3.30
10490    1311.1875      3.20
10491    1311.3125      3.20
10492    1311.4375      3.30
10493    1311.5625      3.30
10494    1311.6875      3.30
10495    1311.8125      3.30
10496    1311.9375      3.30
10497    1312.0625      3.30
10498    1312.1875      3.30
10499    1312.3125      3.30
10500    1312.4375      3.30
10501    1312.5625      3.30
10502    1312.6875      3.30
10503    1312.8125      3.20
10504    1312.9375      3.20
10505    1313.0625      3.20
10506    1313.1875      3.20
10507    1313.3125      3.20
10508    1313.4375      3.20
10509    1313.5625      3.20
10510    1313.6875      3.20
10511    1313.8125      3.20
10512    1313.9375      3.20
10513    1314.0625      3.20
10514    1314.1875      3.20
10515    1314.3125      3.20
10516    1314.4375       NaN
10517    1314.5625       NaN
10518    1314.6875      3.20
10519    1314.8125       NaN
10520    1314.9375       NaN
10521    1315.0625      3.20
10522    1315.1875      3.20
10523    1315.3125      3.20
10524    1315.4375      3.20
10525    1315.5625      3.20
10526    1315.6875      3.20
10527    1315.8125      3.20
10528    1315.9375      3.30
10529    1316.0625      3.30
10530    1316.1875      3.30
10531    1316.3125      3.20
10532    1316.4375      3.30
10533    1316.5625      3.30
10534    1316.6875      3.30
10535    1316.8125      3.20
10536    1316.9375      3.20
10537    1317.0625      3.20
10538    1317.1875      3.20
10539    1317.3125      3.20
10540    1317.4375      3.20
10541    1317.5625      3.20
10542    1317.6875      3.20
10543    1317.8125      3.20
10544    1317.9375      3.20
10545    1318.0625      3.20
10546    1318.1875      3.10
10547    1318.3125      3.10
10548    1318.4375      3.10
10549    1318.5625      3.10
10550    1318.6875      3.10
10551    1318.8125      3.10
10552    1318.9375      3.10
10553    1319.0625      3.10
10554    1319.1875      3.10
10555    1319.3125      3.10
10556    1319.4375      3.10
10557    1319.5625      3.10
10558    1319.6875      3.10
10559    1319.8125      3.10
10560    1319.9375      3.20
10561    1320.0625      3.20
10562    1320.1875      3.20
10563    1320.3125      3.20
10564    1320.4375      3.20
10565    1320.5625      3.20
10566    1320.6875      3.20
10567    1320.8125      3.20
10568    1320.9375      3.20
10569    1321.0625      3.20
10570    1321.1875      3.20
10571    1321.3125      3.20
10572    1321.4375      3.20
10573    1321.5625      3.20
10574    1321.6875      3.20
10575    1321.8125      3.20
10576    1321.9375      3.20
10577    1322.0625      3.20
10578    1322.1875      3.20
10579    1322.3125      3.20
10580    1322.4375      3.20
10581    1322.5625      3.20
10582    1322.6875      3.20
10583    1322.8125      3.20
10584    1322.9375      3.20
10585    1323.0625      3.20
10586    1323.1875      3.20
10587    1323.3125      3.20
10588    1323.4375      3.20
10589    1323.5625      3.20
10590    1323.6875      3.20
10591    1323.8125      3.20
10592    1323.9375      3.20
10593    1324.0625      3.20
10594    1324.1875      3.20
10595    1324.3125      3.20
10596    1324.4375      3.20
10597    1324.5625      3.20
10598    1324.6875      3.20
10599    1324.8125      3.20
10600    1324.9375      3.20
10601    1325.0625      3.20
